Externe	3/9/25	Allgemeine Thüringische Landeszeitung Deutschland	Pressemitteilung zur Übersiedlung des Lehrkörpers und der Schülerschaft des Staatlichen Bauhauses nach Dessau vom 9. März 1925	Wie von zuständiger Stelle mitgeteilt wird, siedelt das Staatliche Bauhaus in Weimar mit dem gesamten Lehrkörper und der ganzen Schülerschaft nach Dessau über.	Wie von zuständiger Stelle mitgeteilt wird, siedelt das Staatliche Bauhaus in Weimar mit dem gesamten Lehrkörper und der ganzen Schülerschaft nach Dessau über. Ein großer Teil der Weimarischen Einwohnerschaft und sogar ein Teil der Künstlerschaft sieht das Bauhaus tränenlos scheiden, während mancher, der nicht gleich alles verdammt, was noch ungeklärter Most ist, sein Bedauern über den Weggang nicht unterdrücken kann.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 756f.	Allgemeine Thüringische Landeszeitung Deutschland Nr. 68/1925 vom 9. März 1925.	
Bauhaus-Akteure	2/17/25	Oskar Schlemmer	Oskar Schlemmer an Otto Meyer-Amden	Wie sehen Sie den Marsch der Reaktion in Deutschland an? […] Ich sehe herzlich wenig Positives in Deutschland […] ich weiß nicht, ob es Staaten- oder Bürgerkrieg heißen wird.	Der Tanz der deutschen Städte um das goldenen Bauhaus ist allmählich zu Ende. Die Lauen haben sich von den Warmen geschieden, die Heißen von den Brennenden. So ist Dessau (im Vertrauen) geblieben, eine kleine Stadt zwischen Leipzig und Magdeburg – ehrgeizig, aufstrebend, nicht unvermögend –, die gewillt ist, das Bauhaus zu übernehmen. […]  Wie sehen Sie den Marsch der Reaktion in Deutschland an? […] Ich sehe herzlich wenig Positives in Deutschland […] ich weiß nicht, ob es Staaten- oder Bürgerkrieg heißen wird.			Frank Whitford (Hg.), Das Bauhaus. Selbstzeugnisse von Meistern und Studenten, Stuttgart 1993, S. 197.		
Externe	3/9/25	Allgemeine Thüringische Landeszeitung Deutschland	Pressemitteilung zur Übersiedlung des Lehrkörpers und der Schülerschaft des Staatlichen Bauhauses nach Dessau vom 9. März 1925	Ein großer Teil der Weimarischen Einwohnerschaft und sogar ein Teil der Künstlerschaft sieht das Bauhaus tränenlos scheiden, während mancher, der nicht gleich alles verdammt, was noch ungeklärter Most ist, sein Bedauern über den Weggang nicht unterdrücken kann.	Wie von zuständiger Stelle mitgeteilt wird, siedelt das Staatliche Bauhaus in Weimar mit dem gesamten Lehrkörper und der ganzen Schülerschaft nach Dessau über. Ein großer Teil der Weimarischen Einwohnerschaft und sogar ein Teil der Künstlerschaft sieht das Bauhaus tränenlos scheiden, während mancher, der nicht gleich alles verdammt, was noch ungeklärter Most ist, sein Bedauern über den Weggang nicht unterdrücken kann.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 756f.	Allgemeine Thüringische Landeszeitung Deutschland Nr. 68/1925 vom 9. März 1925.	
Bauhaus-Akteure	1925	Fotograf unbekannt	Atelierparty bei Xanti Schawinsky um 1925	Atelierparty bei Xanti Schwawinsky.jpeg				Jeannine Fiedler, Peter Feierabend (Hg.), Bauhaus, 1999, S. 131.		
Externe	3/12/25	Heinrich de Fries	Artikel von Heinrich de Fries in der Zeitschrift des Bundes Deutscher Architekten „Die Baugilde“ vom 12. März 1925	Müssen wir in Deutschland heute noch Schulen errichten, in welchen die Fähigkeit kultiviert wird, für bemittelte Schichten angenehme und interessante Nebensächlichkeiten zu erzeugen? Müssen junge Menschen dafür abgerichtet werden, die Lebensöde und die Inhaltsleere unserer sogenannten Kulturkreise mit immer neuem Kunstkonditorkram auszufüllen, der den Herstellern selbst den Magen verdirbt?	Müssen wir in Deutschland heute noch Schulen errichten, in welchen die Fähigkeit kultiviert wird, für bemittelte Schichten angenehme und interessante Nebensächlichkeiten zu erzeugen? Müssen junge Menschen dafür abgerichtet werden, die Lebensöde und die Inhaltsleere unserer sogenannten Kulturkreise mit immer neuem Kunstkonditorkram auszufüllen, der den Herstellern selbst den Magen verdirbt? Hängt uns nicht dieser 5 Uhr-Tee-Kunstbetrieb, dieses blöde Kulturgeschwätz, dieses alberne Getue um jede dürftige Intellektgeburt so extensiv wie nur möglich zum Hals heraus? […] Das Bauhaus ist tot!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 756.	Die Baugilde. Zeitschrift des Bundes Deutscher Architekten BDA und der Zentralvereinigung der Architekten Österreichs ZV Nr. 5/1925 vom 12 März 1925, S. 255-256.	
Bauhaus-Akteure	3/19/25	Dr. Herman Ander, Landtagsabgeordneter der Deutschen Demokratischen Partei	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 19.03.1925	Und nun, meine Herren von rechts […] unterlaßen Sie, Ihren Haß in der Gestalt der gelben Broschüre, die vollständig widerlegt ist, auch noch nach Dessau zu tragen. Mir ist von meinen Parteifreunden mitgeteilt worden, daß diese Broschüre in Dessau in Massen verbreitet wird, um Herrn Gropius auch dort noch seine Existenz zu untergraben.	Und nun, meine Herren von rechts – die Dinge sind nun einmal nicht mehr zurückzubiegen – , würde ich Sie doch wenigsten bitte, seien Sie wenigstens nach dieser Richtung ritterlich und unterlaßen Sie, Ihren Haß in der Gestalt der gelben Broschüre, die vollständig widerlegt ist, auch noch nach Dessau zu tragen. Mir ist von meinen Parteifreunden mitgeteilt worden, daß diese Broschüre in Dessau in Massen verbreitet wird, um Herrn Gropius auch dort noch seine Existenz zu untergraben.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 492.		
Externe	3/19/25	Staatsminister Max Greil (SPD)	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 19.03.1925	Die Leute müssen zu Tode gehetzt werden, eher hat Herr Dr. Herfurth keine Ruhe!				Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 492.		
Bauhaus-Akteure	3/19/25	Abgeordneter Albin Tenner (KPD)	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 19.03.1925	Das Bauhaus ist nicht zusammengebrochen, wie es der Herr Abgeordnete Dr. Herfurth darstellt, sondern Sie haben das Bauhaus zerschlagen.    Sie lassen sich nur von politischen Gesichtspunkten leiten, nur vom politischen Haß. Deshalb haben Sie nie sachliche Gesichtspunkte dargelegt, deshalb lassen Sie auch das Bauhaus nicht ruhig abziehen nach Dessau, sondern schicken vorher Gelder und lassen dort ein Flugblatt drucken, um auch das zum Scheitern zu bringen, damit man es auch dort nicht in Frieden lassen soll.	Das Bauhaus ist nicht zusammengebrochen, wie es der Herr Abgeordnete Dr. Herfurth darstellt, sondern Sie haben das Bauhaus zerschlagen. […] Sie lassen sich nur von politischen Gesichtspunkten leiten, nur vom politischen Haß. Deshalb haben Sie nie sachliche Gesichtspunkte dargelegt, deshalb lassen Sie auch das Bauhaus nicht ruhig abziehen nach Dessau, sondern schicken vorher Gelder und lassen dort ein Flugblatt drucken, um auch das zum Scheitern zu bringen, damit man es auch dort nicht in Frieden lassen soll. […] Wenn das Bauhaus einmal noch berühmter geworden ist wie bisher und es wird einmal ein Musterbau aufgeführt, soll Gropius die rechte Seite des Thüringer Landtags und die hiesige Regierung photographieren und am Fries die Photographie anbringen lassenmit der Unterschrift: „Die größten Banausen des Jahrhunderts!“.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 495.		
Externe	3/12/25	Heinrich de Fries	Artikel von Heinrich de Fries in der Zeitschrift des Bundes Deutscher Architekten „Die Baugilde“ vom 12. März 1925	Hängt uns nicht dieser 5 Uhr-Tee-Kunstbetrieb, dieses blöde Kulturgeschwätz, dieses alberne Getue um jede dürftige Intellektgeburt so extensiv wie nur möglich zum Hals heraus?    Das Bauhaus ist tot!	Müssen wir in Deutschland heute noch Schulen errichten, in welchen die Fähigkeit kultiviert wird, für bemittelte Schichten angenehme und interessante Nebensächlichkeiten zu erzeugen? Müssen junge Menschen dafür abgerichtet werden, die Lebensöde und die Inhaltsleere unserer sogenannten Kulturkreise mit immer neuem Kunstkonditorkram auszufüllen, der den Herstellern selbst den Magen verdirbt? Hängt uns nicht dieser 5 Uhr-Tee-Kunstbetrieb, dieses blöde Kulturgeschwätz, dieses alberne Getue um jede dürftige Intellektgeburt so extensiv wie nur möglich zum Hals heraus? […] Das Bauhaus ist tot!			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 756.	Die Baugilde. Zeitschrift des Bundes Deutscher Architekten BDA und der Zentralvereinigung der Architekten Österreichs ZV Nr. 5/1925 vom 12 März 1925, S. 255-256.	
Bauhaus-Akteure	3/22/25	Kurt Schwitters	Kurt Schwitters an Theo und Nelly van Doesburg am 22. März 1925	Mohdi schreibt, daß das Bauhaus nun tatsächlich wieder auflebt, und zwar in Dessau. Es liegt ganz verrückt abgelegen, an keiner Haupteisenbahnlinie. Dessau ist der einzige deutsche Staat, der sozialistisch regiert wird. Also ist es Parteisache, daß man dort das Bauhaus aufnimmt.	Mohdi schreibt, daß das Bauhaus nun tatsächlich wieder auflebt, und zwar in Dessau. Es liegt ganz verrückt abgelegen, an keiner Haupteisenbahnlinie. Dessau ist der einzige deutsche Staat, der sozialistisch regiert wird. Also ist es Parteisache, daß man dort das Bauhaus aufnimmt.			Frank Whitford (Hg.), Das Bauhaus. Selbstzeugnisse von Meistern und Studenten, Stuttgart 1993, S. 205.		
Externe	3/29/25	Staatsminister Max Greil (SPD)	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 29.03.1925	Meine Damen und Herren! Daß dem Abbau des Bauhauses, den Sie ja nun glücklicherweise – von Ihrem Standpunkt aus betrachtet – erreicht haben, politische Motive zugrunde liegen, kann nach meiner Meinung gar nicht bestritten werden.	Meine Damen und Herren! Daß dem Abbau des Bauhauses, den Sie ja nun glücklicherweise - von Ihrem Standpunkt aus betrachtet - erreicht haben, politische Motive zugrunde liegen, kann nach meiner Meinung gar nicht bestritten werden.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 476, Zeile 32ff.		
Externe	3/29/25	Staatsminister Max Greil (SPD)	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 29.03.1925	Der Kampf gegen Gropius ist in durchaus persönlicher Weise und aus politischen Motiven geführt worden. Man tut Gropius unrecht. Gropius ist eine unpolitische Natur.    Das ist keine sachliche Politik. Nach unserer Meinung ist das persönliche Hetze.    Wieweit in dieser Hetze und in diesem Kampf gegen Gropius gegangen ist, ergibt sich daraus, daß man sogar den Militärsbefehlshaber auf Gropius gehetzt hat. Man hat ihn denunziert, daß er landesverräterischer Umtriebe verdächtig sei.	Der Kampf gegen Gropius ist in durchaus persönlicher Weise und aus politischen Motiven geführt worden. Man tut Gropius unrecht. Gropius ist eine unpolitische Natur. Wenn man glaubt, daß Gropius irgendwie Parteipolitik getrieben hat, so ist man vollständig auf dem Holzwege. Bezeichnend für den persönlichen Kampf gegen Gropius ist die Äußerung des Herrn Abgeordneten Linkmann im Ausschuß gewesen: erst muß Gropius gehen, dann bin auch ich bereit, die nötigen Mittel für das Bauhaus zu bewilligen. […] Das ist keine sachliche Politik. Nach unserer Meinung ist das persönliche Hetze. Wieweit in dieser Hetze und in diesem Kampf gegen Gropius gegangen ist, ergibt sich daraus, daß man sogar den Militärsbefehlshaber auf Gropius gehetzt hat. Man hat ihn denunziert, daß er landesverräterische Umtriebe verdächtig sei.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 477, Zeile 32ff.		
Externe	3/22/26	Otto Bartning	Schreiben des Architekten Otto Bartning an Walter Gropius in Dessau vom 22. März 1926	Lieber Gropius, nachdem ich heute den Vertrag mit der Thüringischen Regierung unterzeichnet habe, möchte ich Ihnen zuerst davon Mitteilung machen, zumal ich jetzt sofort darauf hinwirken kann, die Bezeichnung „Bauhaus“ verschwinden zu lassen.	Lieber Gropius, nachdem ich heute den Vertrag mit der Thüringischen Regierung unterzeichnet habe, möchte ich Ihnen zuerst davon Mitteilung machen, zumal ich jetzt sofort darauf hinwirken kann, die Bezeichnung „Bauhaus“ verschwinden zu lassen.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar. Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 768f.	Bauhaus-Archiv Berlin, Archiv Walter Gropius GS 5/ Mappe 36.	
Externe	7/16/26	Staatsminister Max Greil (SPD)	Abschließende Debatte zum Haushaltsvoranschlag des Staatlichen Bauhauses in der Landtagssitzung am 16.07.1926	Es ist höchst interessant, wie sich jetzt bereits die rechtsstehende Presse mit der neuen Hochschule für Baukunst befaßt. Auch da fängt man bereits an, zu höhnen, auch da spricht man bereits wieder von „Kulturbolschewismus“ […]	Es ist höchst interessant, wie sich jetzt bereits die rechtsstehende Presse mit der neuen Hochschule für Baukunst befaßt. Auch da fängt man bereits an, zu höhnen, auch da spricht man bereits wieder von „Kulturbolschewismus“, wie man es ja Gropius gegenüber auch getan hat. Nur einige Beispiele dafür: Da wird in der rechtsstehenden Presse z.B. in folgender Weise über das Bauhaus gehöhnt. Es wird erzählt ein Lehrer hätte beim Unterricht in Kunstschrift die Theorie aufgestellt, daß die Schriftzüge dem Sinne des Wortes entsprechen müßten; wenn z.B. das Wort „Welle“ geschrieben werde, müßten auch die Schriftzüge wellenförmig gestaltet sein. Da fragte die rechtsstehende bürgerliche Presseschon höhnisch, wie die Schriftstücke wohl gestaltet sein müßten, wenn das Wort „Buttermilch“ oder Mist“ geschrieben wird.			Volker Wahl (Hg.), Das Staatliche Bauhaus in Weimar, Dokumente zur Geschichte des Instituts 1919-1926, 2009, S. 506, Zeile 6ff.		
Externe	1927	Paul Schultze-Naumburg	Paul Schultze-Naumburg zu den flachen Dächern des Bauhauses	Die flachen Dächer des Orients bei uns einzuführen, würde etwas Ähnliches bedeuten, als wenn man uns weiße Leinenanzüge mit Tropenhelm oder den arabischen Burnus als Tracht empfehlen  würde.				Paul Schultze-Naumburg, Flaches oder geneigtes Dach? Mit einer Rundfrage an  deutsche Architekten und deren Antworten, Berlin 1927.		
Externe	3/9/27	Konrad Nonn	Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“, im Zentralblatt der Bauverwaltung 47, 1927.	Ich würde es […] für nützlich halten, wenn es endlich der besonders interessierten Wissenschaft ermöglicht würde, die in Weimar vorgekommenen Krankheitsfälle zu verarbeiten, indem die Eltern die Ärzte von der Schweigepflicht entbinden. Dieser Bauhausunterricht in der abstrakten Kunst sollte auch in der heutigen Form grundsätzlich nicht mehr zugelassen werden.	Ich würde es […] für nützlich halten, wenn es endlich der besonders interessierten Wissenschaft ermöglicht würde, die in Weimar vorgekommenen Krankheitsfälle zu verarbeiten, indem die Eltern die Ärzte von der Schweigepflicht entbinden. Dieser Bauhausunterricht in der abstrakten Kunst sollte auch in der heutigen Form grundsätzlich nicht mehr zugelassen werden. […] Durch die bisherigen Ausführungen wird die erstaunliche Abkehr von der Wirklichkeit und ein Hang zur Selbsttäuschung, denen man im Bauhaus huldigt, wohl deutlich genug gemacht. Aber auch ein anderes Gebiet, das dauernd heute noch Beunruhigung hervorruft, gehört in diese Kapitel. Es ist die unbedachte Art der schrankenlosen Anpreisung und der damit einhergehenden unerfüllten Versprechungen. […] Man fragt sich in Fachkreisen, wie es möglich war, daß ein Unternehmen nach derartigen Mißerfolgen nach so kurzer Zeit in einem anderen Ort wieder aufleben konnte. […] Daß selbst Fachleute solche Absonderlichkeiten mitmachen, bleibt hoffentlich eine Ausnahmeerscheinung. […] Es kommt ein eigenartiger aber wohl langsam verschwindender Zug unserer Zeit hinzu, der in einer allgemeinen Hinneigung zum Mystizismus und zur Reformsucht oder auch zum „Antitum“ besteht. Aus diesen Kreisen ruft man dem Bauhaus grundsätzlich Beifall zu, wie zu jeder Neuerung die auf diesem Gebiete auftaucht. […] In Dessau ist es nach etwa einem Jahr des Bestehens nicht viel anders als zum Schluß in Weimar. Die Kosten wachsen dem Lande seit langem über den Kopf.			Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“. In: Zentralblatt der Bauverwaltung 47, 1927, Nr. 10, S. 105–110.	https://digital.zlb.de/viewer/readingmode/14688302_1927/127/	
Bauhaus-Akteure	4/13/27	Hugo Häring	Stellungnahme der Architekten-Vereinigung „Der Ring“ zur Polemik von Konrad Nonn gegen das Bauhaus	Herr Dr. Nonn führt gegen das Bauhaus einen heftigen Kampf. Er gehört […] zu der Gruppe von Fachleuten, deren Fachvernunft sich durch das Bauhaus heftig und im Innersten angegriffen fühlt. Diese Fachleute vermögen an der Arbeit des Bauhauses nur die Abwegigkeiten zu erkennen. Diese gekränkte Fachvernunft hat sich nun wieder in dem Sturmangriff des Zentralblattes der Bauverwaltung Luft gemacht.	Herr Dr. Nonn führt gegen das Bauhaus einen heftigen Kampf. Er gehört […] zu der Gruppe von Fachleuten, deren Fachvernunft sich durch das Bauhaus heftig und im Innersten angegriffen fühlt. Diese Fachleute vermögen an der Arbeit des Bauhauses nur die Abwegigkeiten zu erkennen. Diese gekränkte Fachvernunft hat sich nun wieder in dem Sturmangriff des Zentralblattes der Bauverwaltung Luft gemacht. […] Wir, die wir uns als Freunde des Bauhauses bekennen, sind uns wohl bewußt, daß man über technische Fragen und pädagogische Auffassungen des Bauhauses streiten kann. Aber wir wissen auch, daß man diese technischen und pädagogischen, sagen wir, Abwegigkeiten, abstellen könnte, ohne daß der Idee des Bauhauses damit in irgendeinem Sinne Abbruch geschähe. Denn diese Idee des Bauhauses gehört zu dem geistigen Gehalt unserer Zeit […]. Wir meinen, die Zunft hätte allen Anlaß?, Gropius für selbstlose Pionierarbeit, die er und seine Helfer seit Jahren mit dem Bauhaus geleistet haben, dankbar zu sein. […] wir weisen die Angriffe jener Hüter der Fachvernunft zurück, die in ihrer zünftigen Beschränktheit die technische Unzulänglichkeit einer Lösung bespötteln, ohne die Probleme zu kennen, die dahinter stehen, und die sich überdies nicht scheuen, die Gesinnung zu verdächtigen, die sich in dieser Pionierarbeit kundgibt.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 138.	Aus: „Dessauer Zeitung“, Nr. 87 vom 13. April 1927.	
Externe	3/9/27	Konrad Nonn	Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“, im Zentralblatt der Bauverwaltung 47, 1927.	Man fragt sich in Fachkreisen, wie es möglich war, daß ein Unternehmen nach derartigen Mißerfolgen nach so kurzer Zeit in einem anderen Ort wieder aufleben konnte.	Ich würde es […] für nützlich halten, wenn es endlich der besonders interessierten Wissenschaft ermöglicht würde, die in Weimar vorgekommenen Krankheitsfälle zu verarbeiten, indem die Eltern die Ärzte von der Schweigepflicht entbinden. Dieser Bauhausunterricht in der abstrakten Kunst sollte auch in der heutigen Form grundsätzlich nicht mehr zugelassen werden. […] Durch die bisherigen Ausführungen wird die erstaunliche Abkehr von der Wirklichkeit und ein Hang zur Selbsttäuschung, denen man im Bauhaus huldigt, wohl deutlich genug gemacht. Aber auch ein anderes Gebiet, das dauernd heute noch Beunruhigung hervorruft, gehört in diese Kapitel. Es ist die unbedachte Art der schrankenlosen Anpreisung und der damit einhergehenden unerfüllten Versprechungen. […] Man fragt sich in Fachkreisen, wie es möglich war, daß ein Unternehmen nach derartigen Mißerfolgen nach so kurzer Zeit in einem anderen Ort wieder aufleben konnte. […] Daß selbst Fachleute solche Absonderlichkeiten mitmachen, bleibt hoffentlich eine Ausnahmeerscheinung. […] Es kommt ein eigenartiger aber wohl langsam verschwindender Zug unserer Zeit hinzu, der in einer allgemeinen Hinneigung zum Mystizismus und zur Reformsucht oder auch zum „Antitum“ besteht. Aus diesen Kreisen ruft man dem Bauhaus grundsätzlich Beifall zu, wie zu jeder Neuerung die auf diesem Gebiete auftaucht. […] In Dessau ist es nach etwa einem Jahr des Bestehens nicht viel anders als zum Schluß in Weimar. Die Kosten wachsen dem Lande seit langem über den Kopf.			Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“. In: Zentralblatt der Bauverwaltung 47, 1927, Nr. 10, S. 105–110.	https://digital.zlb.de/viewer/readingmode/14688302_1927/127/	
Bauhaus-Akteure	4/13/27	Hugo Häring	Stellungnahme der Architekten-Vereinigung „Der Ring“ zur Polemik von Konrad Nonn gegen das Bauhaus	Wir, die wir uns als Freunde des Bauhauses bekennen, sind uns wohl bewußt, daß man über technische Fragen und pädagogische Auffassungen des Bauhauses streiten kann. Aber wir wissen auch, daß man diese technischen und pädagogischen, sagen wir, Abwegigkeiten, abstellen könnte, ohne daß der Idee des Bauhauses damit in irgendeinem Sinne Abbruch geschähe. Denn diese Idee des Bauhauses gehört zu dem geistigen Gehalt unserer Zeit […].	Herr Dr. Nonn führt gegen das Bauhaus einen heftigen Kampf. Er gehört […] zu der Gruppe von Fachleuten, deren Fachvernunft sich durch das Bauhaus heftig und im Innersten angegriffen fühlt. Diese Fachleute vermögen an der Arbeit des Bauhauses nur die Abwegigkeiten zu erkennen. Diese gekränkte Fachvernunft hat sich nun wieder in dem Sturmangriff des Zentralblattes der Bauverwaltung Luft gemacht. […] Wir, die wir uns als Freunde des Bauhauses bekennen, sind uns wohl bewußt, daß man über technische Fragen und pädagogische Auffassungen des Bauhauses streiten kann. Aber wir wissen auch, daß man diese technischen und pädagogischen, sagen wir, Abwegigkeiten, abstellen könnte, ohne daß der Idee des Bauhauses damit in irgendeinem Sinne Abbruch geschähe. Denn diese Idee des Bauhauses gehört zu dem geistigen Gehalt unserer Zeit […]. Wir meinen, die Zunft hätte allen Anlaß?, Gropius für selbstlose Pionierarbeit, die er und seine Helfer seit Jahren mit dem Bauhaus geleistet haben, dankbar zu sein. […] wir weisen die Angriffe jener Hüter der Fachvernunft zurück, die in ihrer zünftigen Beschränktheit die technische Unzulänglichkeit einer Lösung bespötteln, ohne die Probleme zu kennen, die dahinter stehen, und die sich überdies nicht scheuen, die Gesinnung zu verdächtigen, die sich in dieser Pionierarbeit kundgibt.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 138.	Aus: „Dessauer Zeitung“, Nr. 87 vom 13. April 1927.	
Externe	3/9/27	Konrad Nonn	Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“, im Zentralblatt der Bauverwaltung 47, 1927.	Daß selbst Fachleute solche Absonderlichkeiten mitmachen, bleibt hoffentlich eine Ausnahmeerscheinung.	Ich würde es […] für nützlich halten, wenn es endlich der besonders interessierten Wissenschaft ermöglicht würde, die in Weimar vorgekommenen Krankheitsfälle zu verarbeiten, indem die Eltern die Ärzte von der Schweigepflicht entbinden. Dieser Bauhausunterricht in der abstrakten Kunst sollte auch in der heutigen Form grundsätzlich nicht mehr zugelassen werden. […] Durch die bisherigen Ausführungen wird die erstaunliche Abkehr von der Wirklichkeit und ein Hang zur Selbsttäuschung, denen man im Bauhaus huldigt, wohl deutlich genug gemacht. Aber auch ein anderes Gebiet, das dauernd heute noch Beunruhigung hervorruft, gehört in diese Kapitel. Es ist die unbedachte Art der schrankenlosen Anpreisung und der damit einhergehenden unerfüllten Versprechungen. […] Man fragt sich in Fachkreisen, wie es möglich war, daß ein Unternehmen nach derartigen Mißerfolgen nach so kurzer Zeit in einem anderen Ort wieder aufleben konnte. […] Daß selbst Fachleute solche Absonderlichkeiten mitmachen, bleibt hoffentlich eine Ausnahmeerscheinung. […] Es kommt ein eigenartiger aber wohl langsam verschwindender Zug unserer Zeit hinzu, der in einer allgemeinen Hinneigung zum Mystizismus und zur Reformsucht oder auch zum „Antitum“ besteht. Aus diesen Kreisen ruft man dem Bauhaus grundsätzlich Beifall zu, wie zu jeder Neuerung die auf diesem Gebiete auftaucht. […] In Dessau ist es nach etwa einem Jahr des Bestehens nicht viel anders als zum Schluß in Weimar. Die Kosten wachsen dem Lande seit langem über den Kopf.			Konrad Nonn, Zusammenfassendes über das Weimarer und Dessauer „Bauhaus“. In: Zentralblatt der Bauverwaltung 47, 1927, Nr. 10, S. 105–110.	https://digital.zlb.de/viewer/readingmode/14688302_1927/127/	
Bauhaus-Akteure	4/13/27	Hugo Häring	Stellungnahme der Architekten-Vereinigung „Der Ring“ zur Polemik von Konrad Nonn gegen das Bauhaus	Wir meinen, die Zunft hätte allen Anlaß, Gropius für selbstlose Pionierarbeit, die er und seine Helfer seit Jahren mit dem Bauhaus geleistet haben, dankbar zu sein.	Herr Dr. Nonn führt gegen das Bauhaus einen heftigen Kampf. Er gehört […] zu der Gruppe von Fachleuten, deren Fachvernunft sich durch das Bauhaus heftig und im Innersten angegriffen fühlt. Diese Fachleute vermögen an der Arbeit des Bauhauses nur die Abwegigkeiten zu erkennen. Diese gekränkte Fachvernunft hat sich nun wieder in dem Sturmangriff des Zentralblattes der Bauverwaltung Luft gemacht. […] Wir, die wir uns als Freunde des Bauhauses bekennen, sind uns wohl bewußt, daß man über technische Fragen und pädagogische Auffassungen des Bauhauses streiten kann. Aber wir wissen auch, daß man diese technischen und pädagogischen, sagen wir, Abwegigkeiten, abstellen könnte, ohne daß der Idee des Bauhauses damit in irgendeinem Sinne Abbruch geschähe. Denn diese Idee des Bauhauses gehört zu dem geistigen Gehalt unserer Zeit […]. Wir meinen, die Zunft hätte allen Anlaß?, Gropius für selbstlose Pionierarbeit, die er und seine Helfer seit Jahren mit dem Bauhaus geleistet haben, dankbar zu sein. […] wir weisen die Angriffe jener Hüter der Fachvernunft zurück, die in ihrer zünftigen Beschränktheit die technische Unzulänglichkeit einer Lösung bespötteln, ohne die Probleme zu kennen, die dahinter stehen, und die sich überdies nicht scheuen, die Gesinnung zu verdächtigen, die sich in dieser Pionierarbeit kundgibt.			Hans M. Wingler, Das Bauhaus. Weimar, Dessau, Berlin 1919-1933, 3. verb. Ausgabe, 1975, S. 138.	Aus: „Dessauer Zeitung“, Nr. 87 vom 13. April 1927.	
